52.12,13.28,85.74,a_004.JPG
51.98,13.18,83.34,a_005.JPG
52.52,13.18,80.63,a_006.JPG
52.38,13.18,78.25,a_007.JPG
52.37,13.28,76.02,a_008.JPG
52.64,13.58,72.99,a_009.JPG
54.15,14.28,69.18,a_010.JPG
52.91,14.48,66.62,a_011.JPG
53.32,12.38,67.1,a_012.JPG
53.88,12.18,69.98,a_013.JPG
52.92,11.68,73.32,a_014.JPG
52.51,11.48,76.18,a_015.JPG
52.52,11.38,78.41,a_016.JPG
52.66,11.38,80.79,a_017.JPG
52.11,11.48,83.5,a_018.JPG
52.12,11.58,85.74,a_019.JPG
52.82,11.98,88.76,a_020.JPG
51.99,11.98,91.15,a_021.JPG
52,12.48,94.49,a_022.JPG
46.06,9.28,89.83,a_023.JPG
52.27,10.18,91.46,a_024.JPG
52.96,10.08,88.92,a_025.JPG
52.26,9.88,85.9,a_026.JPG
52.11,9.78,83.5,a_027.JPG
52.1,9.68,81.27,a_028.JPG
52.65,9.78,78.57,a_029.JPG
52.65,9.78,76.34,a_030.JPG
52.51,9.88,73.95,a_031.JPG
53.61,10.18,70.77,a_032.JPG
54.15,10.38,66.95,a_033.JPG
54.97,8.48,66.79,a_034.JPG
52.91,8.18,71.09,a_035.JPG
52.51,8.18,73.95,a_036.JPG
52.65,8.18,76.34,a_037.JPG
52.24,8.18,79.2,a_038.JPG
52.25,8.08,81.44,a_039.JPG
52.25,8.08,83.66,a_040.JPG
59.56,8.58,87.69,a_041.JPG
52.96,8.28,88.92,a_042.JPG
47.03,7.98,88.72,a_043.JPG
45.92,7.88,89.67,a_044.JPG
44.55,6.68,89.19,a_045.JPG
46.61,6.58,88.24,a_046.JPG
52.96,6.48,88.92,a_047.JPG
59.56,6.28,87.69,a_048.JPG
52.11,6.58,83.5,a_049.JPG
52.25,6.58,81.44,a_050.JPG
52.24,6.58,79.2,a_051.JPG
52.65,6.58,76.34,a_052.JPG
52.65,6.48,74.11,a_053.JPG
54.98,6.48,70.14,a_054.JPG
54.42,6.48,67.27,a_055.JPG
54.28,4.38,67.11,a_056.JPG
54.98,4.48,70.14,a_057.JPG
52.51,4.78,73.95,a_058.JPG
52.65,4.88,76.34,a_059.JPG
52.11,4.88,79.04,a_060.JPG
52.1,4.88,81.27,a_061.JPG
52.11,4.98,83.5,a_062.JPG
59.56,4.08,87.69,a_063.JPG
52.82,4.68,88.76,a_064.JPG
48.41,5.08,89.22,a_065.JPG
45.1,5.28,89.83,a_066.JPG
46.2,3.78,89.99,a_067.JPG
46.75,3.88,88.4,a_068.JPG
52.67,2.88,88.6,a_069.JPG
59.43,1.78,87.53,a_070.JPG
52.11,3.28,83.5,a_071.JPG
52.1,3.28,81.27,a_072.JPG
52.52,3.28,78.41,a_073.JPG
51.69,3.38,76.33,a_074.JPG
52.38,3.08,73.79,a_075.JPG
50.03,3.48,72.18,a_076.JPG
54.01,2.38,66.79,a_077.JPG
53.05,0.48,66.78,a_078.JPG
56.35,-0.02,68.4,a_079.JPG
49.2,2.28,74.57,a_080.JPG
48.37,2.58,76.95,a_081.JPG
49.76,2.28,78.55,a_082.JPG
48.66,2.58,80.61,a_083.JPG
49.63,2.28,82.85,a_084.JPG
53.22,1.18,85.9,a_085.JPG
52.67,0.98,88.6,a_086.JPG
46.75,2.48,88.4,a_087.JPG
45.37,2.48,90.15,a_088.JPG
45.1,1.18,89.83,a_089.JPG
49.79,-0.12,89.69,a_090.JPG
48.26,0.78,86.82,a_091.JPG
51.7,-0.12,85.25,a_092.JPG
51.84,-0.12,83.18,a_093.JPG
51.55,0.18,80.63,a_094.JPG
52.24,-0.12,78.09,a_095.JPG
51.96,-0.02,75.54,a_096.JPG
50.99,-0.02,73.3,a_097.JPG
50.16,-0.12,71.22,a_098.JPG
49.05,-0.12,68.82,a_099.JPG
52.25,23.18,84.77,b_001.JPG
52.25,23.18,82.55,b_002.JPG
52.25,23.18,80.31,b_003.JPG
52.38,23.18,78.25,b_004.JPG
52.24,23.28,75.86,b_005.JPG
52.78,23.48,73.15,b_006.JPG
53.32,24.18,67.1,b_008.JPG
54.15,22.08,66.95,b_009.JPG
54.02,21.88,70.14,b_010.JPG
52.92,21.48,73.32,b_011.JPG
52.37,21.38,76.02,b_012.JPG
52.38,21.38,78.25,b_013.JPG
52.25,21.38,80.31,b_014.JPG
52.25,21.38,82.55,b_015.JPG
52.25,21.38,84.77,b_016.JPG
52.25,19.58,84.77,b_017.JPG
52.25,19.58,82.55,b_018.JPG
52.38,19.58,80.47,b_019.JPG
52.38,19.58,78.25,b_020.JPG
52.37,19.58,76.02,b_021.JPG
52.38,19.68,73.79,b_022.JPG
54.02,19.78,70.14,b_023.JPG
53.6,19.88,67.42,b_024.JPG
53.6,17.78,67.42,b_025.JPG
53.47,17.88,70.61,b_026.JPG
52.38,17.88,73.79,b_027.JPG
52.37,17.88,76.02,b_028.JPG
52.38,17.88,78.25,b_029.JPG
52.25,17.88,80.31,b_030.JPG
52.25,17.88,82.55,b_031.JPG
124.06,16.08,97.97,b_032.JPG
98.01,10.98,93.35,b_033.JPG
52.25,16.18,82.55,b_034.JPG
52.25,16.18,80.31,b_035.JPG
52.38,16.18,78.25,b_036.JPG
52.37,16.08,76.02,b_037.JPG
52.23,16.08,73.62,b_038.JPG
53.47,15.78,70.61,b_039.JPG
53.6,15.68,67.42,b_040.JPG
53.46,13.48,67.26,b_041.JPG
53.33,13.78,70.45,b_042.JPG
52.23,14.18,73.62,b_043.JPG
52.24,14.28,75.86,b_044.JPG
52.24,14.38,78.09,b_045.JPG
52.25,14.48,80.31,b_046.JPG
52.11,14.48,82.39,b_047.JPG
54.46,13.88,85.11,b_048.JPG
52.12,12.58,84.61,b_049.JPG
52.11,12.68,82.39,b_050.JPG
52.11,12.68,80.15,b_051.JPG
52.1,12.68,77.93,b_052.JPG
52.1,12.48,75.7,b_053.JPG
52.09,12.38,73.46,b_054.JPG
53.6,11.68,69.66,b_055.JPG
53.19,11.38,66.94,b_056.JPG
52.22,9.28,66.94,b_057.JPG
53.33,9.48,69.34,b_058.JPG
52.37,10.28,72.67,b_059.JPG
51.96,10.58,75.54,b_060.JPG
52.1,10.78,77.93,b_061.JPG
51.97,10.78,79.99,b_062.JPG
51.97,10.78,82.23,b_063.JPG
52.12,10.58,84.61,b_064.JPG
52.35,22.88,65.98,c_003.JPG
52.49,22.88,63.91,c_004.JPG
52.48,22.98,61.68,c_005.JPG
53.03,23.18,58.98,c_006.JPG
52.88,23.38,56.59,c_007.JPG
50.13,22.88,55.61,c_008.JPG
50.82,21.28,55.3,c_009.JPG
53.02,21.48,56.75,c_010.JPG
52.48,21.28,59.46,c_011.JPG
52.48,21.18,61.68,c_012.JPG
52.49,21.18,63.91,c_013.JPG
52.35,21.08,65.98,c_014.JPG
53.32,21.28,68.22,c_015.JPG
53.19,21.38,70.29,c_016.JPG
53.19,19.58,70.29,c_017.JPG
53.18,19.58,68.06,c_018.JPG
52.35,19.48,65.98,c_019.JPG
52.49,19.48,63.91,c_020.JPG
52.48,19.58,61.68,c_021.JPG
52.62,19.58,59.62,c_022.JPG
53.02,19.58,56.75,c_023.JPG
50.95,19.48,55.46,c_024.JPG
50.95,17.88,55.46,c_025.JPG
52.47,17.88,57.22,c_026.JPG
52.62,17.88,59.62,c_027.JPG
52.48,17.98,61.68,c_028.JPG
52.49,17.98,63.91,c_029.JPG
52.35,17.98,65.98,c_030.JPG
53.18,17.88,68.06,c_031.JPG
53.06,17.88,70.13,c_032.JPG
53.06,16.18,70.13,c_033.JPG
53.18,16.18,68.06,c_034.JPG
52.22,16.38,65.82,c_035.JPG
52.35,16.28,63.76,c_036.JPG
52.48,16.28,61.68,c_037.JPG
52.48,16.18,59.46,c_038.JPG
52.47,16.08,57.22,c_039.JPG
50.95,16.18,55.46,c_040.JPG
50.13,14.58,55.61,c_041.JPG
52.34,14.28,57.06,c_042.JPG
52.48,14.48,59.46,c_043.JPG
52.48,14.58,61.68,c_044.JPG
52.35,14.68,63.76,c_045.JPG
52.22,14.78,65.82,c_046.JPG
53.04,14.48,67.9,c_047.JPG
53.06,14.38,70.13,c_048.JPG
53.06,12.68,70.13,c_049.JPG
53.04,12.68,67.9,c_050.JPG
52.08,12.98,65.66,c_051.JPG
52.21,12.98,63.6,c_052.JPG
52.21,12.88,61.36,c_053.JPG
52.2,12.68,59.14,c_054.JPG
52.75,12.38,56.43,c_055.JPG
49.99,12.88,55.45,c_056.JPG
49.02,11.28,55.45,c_057.JPG
52.47,10.48,56.11,c_058.JPG
52.07,10.88,58.98,c_059.JPG
52.07,11.08,61.2,c_060.JPG
52.07,11.18,63.44,c_061.JPG
52.08,11.28,65.66,c_062.JPG
52.91,10.88,67.74,c_063.JPG
52.92,10.78,69.97,c_064.JPG
53.33,15.08,70.45,d_001.JPG
53.32,14.98,68.22,d_002.JPG
52.35,14.78,65.98,d_003.JPG
52.49,14.78,63.91,d_004.JPG
52.48,14.88,61.68,d_005.JPG
53.03,14.98,58.98,d_006.JPG
52.88,15.28,56.59,d_007.JPG
50.68,14.88,55.14,d_008.JPG
50.82,13.18,55.3,d_009.JPG
53.02,13.38,56.75,d_010.JPG
52.62,13.18,59.62,d_011.JPG
52.62,13.08,61.84,d_012.JPG
52.49,12.98,63.91,d_013.JPG
52.35,12.98,65.98,d_014.JPG
53.32,13.18,68.22,d_015.JPG
53.19,13.28,70.29,d_016.JPG
53.19,11.48,70.29,d_017.JPG
53.32,11.48,68.22,d_018.JPG
52.35,11.38,65.98,d_019.JPG
52.49,11.38,63.91,d_020.JPG
52.62,11.48,61.84,d_021.JPG
52.62,11.48,59.62,d_022.JPG
53.02,11.48,56.75,d_023.JPG
50.4,11.48,55.93,d_024.JPG
50.4,9.78,55.93,d_025.JPG
53.16,9.78,56.91,d_026.JPG
52.62,9.78,59.62,d_027.JPG
52.62,9.78,61.84,d_028.JPG
52.49,9.88,63.91,d_029.JPG
52.35,9.88,65.98,d_030.JPG
53.18,9.78,68.06,d_031.JPG
53.06,9.78,70.13,d_032.JPG
54.15,7.98,70.29,d_033.JPG
54.29,7.98,68.23,d_034.JPG
52.22,8.18,65.82,d_035.JPG
42.85,9.28,64.97,d_036.JPG
42.3,9.28,64.33,d_037.JPG
52.62,8.08,59.62,d_038.JPG
53.02,7.98,56.75,d_039.JPG
50.27,8.18,55.77,d_040.JPG
49.57,6.58,56.09,d_041.JPG
47.52,7.28,59.27,d_042.JPG
47.24,7.48,61.17,d_043.JPG
42.16,8.58,64.17,d_044.JPG
40.51,8.78,65.59,d_045.JPG
41.06,8.78,66.23,d_046.JPG
54.29,6.08,68.23,d_047.JPG
54.29,6.08,70.45,d_048.JPG
54.15,4.18,70.29,d_049.JPG
42.85,7.58,67.2,d_050.JPG
41.06,8.08,66.23,d_051.JPG
40.51,8.18,65.59,d_052.JPG
41.34,7.98,64.32,d_053.JPG
40.78,7.98,63.68,d_054.JPG
41.46,7.78,62.25,d_055.JPG
49.3,4.98,55.77,d_056.JPG
48.48,3.58,55.92,d_057.JPG
40.78,7.18,62.56,d_058.JPG
40.64,7.48,63.52,d_059.JPG
41.34,7.18,64.32,d_060.JPG
41.19,7.38,65.28,d_061.JPG
40.1,7.68,66.22,d_062.JPG
40.78,7.38,67.02,d_063.JPG
42.72,6.68,68.15,d_064.JPG
