81.14,8.51,127.4,a_001.JPG
81.13,8.5,127.39,a_002.JPG
81.14,8.5,127.4,a_003.JPG
81.15,8.54,127.41,a_004.JPG
81.12,8.52,127.44,a_005.JPG
81.12,8.52,127.44,a_006.JPG
81.12,8.49,127.43,a_007.JPG
81.1,8.49,127.43,a_008.JPG
81.11,8.51,127.45,a_009.JPG
81.11,8.51,127.42,a_010.JPG
81.12,8.49,127.42,a_011.JPG
81.13,8.52,127.43,a_012.JPG
81.12,8.53,127.45,a_013.JPG
81.14,8.54,127.46,a_014.JPG
81.14,8.54,127.44,a_015.JPG
81.14,8.54,127.46,a_016.JPG
81.15,8.51,127.46,a_017.JPG
81.15,8.49,127.43,a_018.JPG
81.13,8.52,127.45,a_019.JPG
81.15,8.54,127.45,a_020.JPG
81.15,8.52,127.45,a_021.JPG
81.12,8.5,127.45,a_022.JPG
81.14,8.52,127.44,a_023.JPG
81.15,8.52,127.42,a_024.JPG
81.18,8.52,127.39,a_025.JPG
81.17,8.54,127.42,a_026.JPG
81.15,8.54,127.39,a_027.JPG
81.18,8.54,127.37,a_028.JPG
81.15,8.52,127.37,a_029.JPG
81.18,8.52,127.37,a_030.JPG
81.18,8.52,127.39,a_031.JPG
81.17,8.52,127.4,a_032.JPG
81.12,8.51,127.39,a_033.JPG
81.14,8.51,127.38,a_034.JPG
81.11,8.5,127.36,a_035.JPG
81.07,8.51,127.36,a_036.JPG
81.06,8.52,127.36,a_037.JPG
81.08,8.51,127.31,a_038.JPG
81.1,8.53,127.33,a_039.JPG
81.15,8.51,127.36,a_040.JPG
81.17,8.52,127.39,a_041.JPG
81.17,8.53,127.43,a_042.JPG
81.19,8.52,127.47,a_043.JPG
81.22,8.51,127.49,a_044.JPG
81.18,8.53,127.48,a_045.JPG
81.17,8.54,127.47,a_046.JPG
81.18,8.52,127.45,a_047.JPG
81.18,8.52,127.42,a_048.JPG
81.16,8.49,127.39,a_049.JPG
81.17,8.52,127.42,a_050.JPG
81.17,8.51,127.4,a_051.JPG
81.21,8.52,127.42,a_052.JPG
81.2,8.52,127.46,a_053.JPG
81.15,8.52,127.46,a_054.JPG
81.15,8.5,127.45,a_055.JPG
81.17,8.5,127.43,a_056.JPG
81.17,8.51,127.42,a_057.JPG
81.15,8.52,127.4,a_058.JPG
81.18,8.53,127.41,a_059.JPG
81.19,8.54,127.43,a_060.JPG
81.19,8.53,127.44,a_061.JPG
81.15,8.51,127.41,a_062.JPG
81.16,8.5,127.41,a_063.JPG
81.17,8.49,127.4,a_064.JPG
81.16,8.51,127.39,a_065.JPG
81.16,8.53,127.41,a_066.JPG
81.14,8.47,127.4,a_067.JPG
81.17,8.47,127.4,a_068.JPG
81.18,8.51,127.41,a_069.JPG
81.18,8.55,127.41,a_070.JPG
81.18,8.53,127.44,a_071.JPG
81.19,8.51,127.43,a_072.JPG
81.2,8.51,127.43,a_073.JPG
81.2,8.51,127.43,a_074.JPG
81.18,8.5,127.41,a_075.JPG
81.18,8.49,127.39,a_076.JPG
81.18,8.5,127.39,a_077.JPG
81.2,8.51,127.41,a_078.JPG
81.2,8.53,127.42,a_079.JPG
81.16,8.54,127.44,a_080.JPG
71.32,8.51,127.84,b_001.JPG
71.34,8.52,127.77,b_002.JPG
71.34,8.5,127.72,b_003.JPG
71.34,8.49,127.71,b_004.JPG
71.37,8.49,127.7,b_005.JPG
71.37,8.5,127.7,b_006.JPG
71.34,8.51,127.69,b_007.JPG
71.35,8.52,127.67,b_008.JPG
71.36,8.52,127.66,b_009.JPG
71.35,8.51,127.67,b_010.JPG
71.35,8.5,127.67,b_011.JPG
71.35,8.51,127.65,b_012.JPG
71.33,8.51,127.66,b_013.JPG
71.33,8.5,127.66,b_014.JPG
71.29,8.5,127.64,b_015.JPG
71.29,8.51,127.64,b_016.JPG
71.32,8.52,127.65,b_017.JPG
71.32,8.52,127.65,b_018.JPG
71.33,8.52,127.64,b_019.JPG
71.32,8.51,127.64,b_020.JPG
71.31,8.52,127.63,b_021.JPG
71.33,8.51,127.64,b_022.JPG
71.32,8.52,127.65,b_023.JPG
71.31,8.53,127.66,b_024.JPG
71.31,8.53,127.66,b_025.JPG
71.32,8.53,127.66,b_026.JPG
71.32,8.53,127.65,b_027.JPG
71.32,8.53,127.63,b_028.JPG
71.31,8.52,127.63,b_029.JPG
71.31,8.52,127.63,b_030.JPG
71.33,8.53,127.63,b_031.JPG
71.34,8.51,127.62,b_032.JPG
71.35,8.51,127.62,b_033.JPG
71.34,8.51,127.64,b_034.JPG
71.34,8.51,127.64,b_035.JPG
71.35,8.51,127.62,b_036.JPG
71.34,8.51,127.62,b_037.JPG
71.32,8.51,127.64,b_038.JPG
71.31,8.51,127.63,b_039.JPG
71.31,8.52,127.63,b_040.JPG
71.32,8.52,127.63,b_041.JPG
71.32,8.53,127.62,b_042.JPG
71.32,8.52,127.63,b_043.JPG
71.28,8.5,127.63,b_044.JPG
71.32,8.52,127.63,b_045.JPG
71.35,8.52,127.64,b_046.JPG
71.34,8.52,127.64,b_047.JPG
71.35,8.52,127.64,b_048.JPG
71.34,8.51,127.65,b_049.JPG
71.32,8.5,127.67,b_050.JPG
71.34,8.51,127.68,b_051.JPG
71.38,8.52,127.69,b_052.JPG
71.34,8.53,127.69,b_053.JPG
71.32,8.52,127.68,b_054.JPG
71.32,8.52,127.68,b_055.JPG
71.32,8.51,127.65,b_056.JPG
71.34,8.5,127.65,b_057.JPG
71.35,8.5,127.64,b_058.JPG
71.35,8.53,127.64,b_059.JPG
71.33,8.53,127.64,b_060.JPG
71.34,8.51,127.64,b_061.JPG
71.35,8.5,127.64,b_062.JPG
71.36,8.51,127.65,b_063.JPG
71.33,8.51,127.66,b_064.JPG
71.34,8.51,127.64,b_065.JPG
71.31,8.51,127.65,b_066.JPG
71.31,8.53,127.65,b_067.JPG
71.29,8.51,127.63,b_068.JPG
71.3,8.52,127.59,b_069.JPG
71.34,8.52,127.55,b_070.JPG
71.32,8.52,127.58,b_071.JPG
71.32,8.52,127.64,b_072.JPG
63.09,13.64,127.24,c_001.JPG
63.11,13.65,127.25,c_002.JPG
63.09,13.65,127.28,c_003.JPG
63.1,13.65,127.26,c_004.JPG
63.07,13.65,127.28,c_005.JPG
63.09,13.65,127.31,c_006.JPG
63.1,13.64,127.32,c_007.JPG
63.1,13.65,127.33,c_008.JPG
63.11,13.67,127.31,c_009.JPG
63.1,13.66,127.28,c_010.JPG
63.07,13.64,127.27,c_011.JPG
63.09,13.66,127.25,c_012.JPG
63.11,13.67,127.28,c_013.JPG
63.11,13.65,127.26,c_014.JPG
63.14,13.64,127.25,c_015.JPG
63.16,13.65,127.28,c_016.JPG
63.17,13.64,127.3,c_017.JPG
63.18,13.64,127.29,c_018.JPG
63.21,13.64,127.28,c_019.JPG
63.23,13.63,127.29,c_020.JPG
63.22,13.66,127.29,c_021.JPG
63.2,13.66,127.29,c_022.JPG
63.21,13.64,127.28,c_023.JPG
63.2,13.64,127.29,c_024.JPG
63.2,13.66,127.28,c_025.JPG
63.2,13.66,127.26,c_026.JPG
63.18,13.63,127.25,c_027.JPG
63.18,13.64,127.25,c_028.JPG
63.17,13.63,127.23,c_029.JPG
63.15,13.63,127.21,c_030.JPG
63.15,13.65,127.24,c_031.JPG
63.17,13.65,127.25,c_032.JPG
63.14,13.66,127.28,c_033.JPG
63.1,13.65,127.27,c_034.JPG
63.1,13.66,127.26,c_035.JPG
63.12,13.67,127.25,c_036.JPG
63.1,13.66,127.26,c_037.JPG
63.08,13.65,127.22,c_038.JPG
63.1,13.64,127.22,c_039.JPG
63.1,13.64,127.26,c_040.JPG
63.1,13.64,127.26,c_041.JPG
63.08,13.65,127.27,c_042.JPG
63.04,13.66,127.26,c_043.JPG
63.03,13.66,127.26,c_044.JPG
63.03,13.64,127.24,c_045.JPG
63.05,13.65,127.24,c_046.JPG
63.05,13.65,127.25,c_047.JPG
63.05,13.64,127.28,c_048.JPG
63.01,13.66,127.29,c_049.JPG
62.97,13.65,127.24,c_050.JPG
63.07,13.66,127.29,c_051.JPG
63.07,13.66,127.32,c_052.JPG
63.08,13.65,127.27,c_053.JPG
63.08,13.64,127.26,c_054.JPG
63.07,13.63,127.25,c_055.JPG
63.1,13.66,127.24,c_056.JPG
87.55,17.12,109.63,d_001.JPG
87.54,17.13,109.63,d_002.JPG
87.53,17.15,109.63,d_003.JPG
87.54,17.15,109.64,d_004.JPG
87.51,17.13,109.59,d_005.JPG
87.54,17.14,109.58,d_006.JPG
87.6,17.13,109.55,d_007.JPG
87.59,17.13,109.54,d_008.JPG
87.57,17.14,109.54,d_009.JPG
87.58,17.14,109.53,d_010.JPG
87.58,17.13,109.51,d_011.JPG
87.57,17.14,109.51,d_012.JPG
87.57,17.12,109.55,d_013.JPG
87.52,17.13,109.62,d_014.JPG
87.47,17.12,109.63,d_015.JPG
87.48,17.14,109.62,d_016.JPG
87.51,17.12,109.59,d_017.JPG
87.55,17.17,109.54,d_018.JPG
87.55,17.15,109.6,d_019.JPG
87.53,17.15,109.66,d_020.JPG
87.52,17.09,109.64,d_021.JPG
87.55,17.1,109.56,d_022.JPG
87.63,17.13,109.58,d_023.JPG
87.57,17.13,109.54,d_024.JPG
87.61,17.13,109.59,d_025.JPG
87.64,17.13,109.58,d_026.JPG
87.6,17.14,109.56,d_027.JPG
87.63,17.14,109.57,d_028.JPG
87.59,17.13,109.57,d_029.JPG
87.63,17.13,109.57,d_030.JPG
87.59,17.14,109.55,d_031.JPG
87.52,17.15,109.56,d_032.JPG
87.51,17.14,109.59,d_033.JPG
87.48,17.14,109.59,d_034.JPG
87.47,17.13,109.55,d_035.JPG
87.53,17.12,109.54,d_036.JPG
87.53,17.15,109.59,d_037.JPG
87.53,17.14,109.6,d_038.JPG
87.53,17.16,109.6,d_039.JPG
87.6,17.15,109.59,d_040.JPG
87.58,17.14,109.58,d_041.JPG
87.59,17.12,109.57,d_042.JPG
87.6,17.14,109.55,d_043.JPG
87.57,17.13,109.56,d_044.JPG
87.58,17.13,109.59,d_045.JPG
87.55,17.12,109.56,d_046.JPG
87.58,17.13,109.56,d_047.JPG
87.57,17.13,109.56,d_048.JPG
87.55,17.13,109.56,d_049.JPG
87.6,17.15,109.56,d_050.JPG
87.58,17.14,109.61,d_051.JPG
87.55,17.15,109.61,d_052.JPG
87.58,17.14,109.59,d_053.JPG
87.55,17.14,109.59,d_054.JPG
87.55,17.12,109.57,d_055.JPG
87.56,17.14,109.58,d_056.JPG
87.58,17.13,109.59,d_057.JPG
87.56,17.14,109.62,d_058.JPG
87.54,17.13,109.61,d_059.JPG
87.52,17.14,109.58,d_060.JPG
87.52,17.13,109.57,d_061.JPG
87.52,17.14,109.58,d_062.JPG
87.55,17.13,109.58,d_063.JPG
87.57,17.12,109.59,d_064.JPG
87.57,17.14,109.56,d_065.JPG
87.57,17.13,109.54,d_066.JPG
87.6,17.15,109.54,d_067.JPG
87.59,17.14,109.57,d_068.JPG
87.56,17.14,109.58,d_069.JPG
87.56,17.14,109.62,d_070.JPG
68.37,22.53,108.82,e_001.JPG
68.42,22.56,108.82,e_002.JPG
68.35,22.58,108.8,e_003.JPG
68.35,22.54,108.78,e_004.JPG
68.4,22.57,108.8,e_005.JPG
68.44,22.56,108.82,e_006.JPG
68.4,22.58,108.8,e_007.JPG
68.42,22.58,108.84,e_008.JPG
68.42,22.56,108.82,e_009.JPG
68.37,22.57,108.77,e_010.JPG
68.39,22.57,108.78,e_011.JPG
68.39,22.58,108.76,e_012.JPG
68.35,22.57,108.78,e_013.JPG
68.4,22.58,108.79,e_014.JPG
68.41,22.53,108.79,e_015.JPG
68.41,22.58,108.79,e_016.JPG
68.42,22.55,108.79,e_017.JPG
68.37,22.55,108.8,e_018.JPG
68.35,22.54,108.78,e_019.JPG
68.38,22.57,108.78,e_020.JPG
68.46,22.57,108.82,e_021.JPG
68.39,22.54,108.79,e_022.JPG
68.38,22.54,108.78,e_023.JPG
68.4,22.57,108.75,e_024.JPG
68.43,22.58,108.78,e_025.JPG
68.38,22.59,108.83,e_026.JPG
68.4,22.57,108.84,e_027.JPG
68.37,22.56,108.83,e_028.JPG
68.36,22.55,108.83,e_029.JPG
68.42,22.57,108.82,e_030.JPG
68.45,22.56,108.76,e_031.JPG
68.46,22.55,108.79,e_032.JPG
68.45,22.57,108.78,e_033.JPG
68.4,22.53,108.79,e_034.JPG
68.38,22.56,108.8,e_035.JPG
68.37,22.56,108.81,e_036.JPG
68.36,22.57,108.8,e_037.JPG
68.32,22.54,108.78,e_038.JPG
68.41,22.6,108.79,e_039.JPG
68.41,22.56,108.79,e_040.JPG
68.45,22.54,108.78,e_041.JPG
68.42,22.56,108.76,e_042.JPG
68.37,22.56,108.8,e_043.JPG
68.4,22.57,108.82,e_044.JPG
68.43,22.57,108.83,e_045.JPG
68.45,22.57,108.84,e_046.JPG
68.48,22.55,108.83,e_047.JPG
68.45,22.57,108.81,e_048.JPG
68.41,22.54,108.77,e_049.JPG
68.41,22.56,108.76,e_050.JPG
68.39,22.57,108.73,e_051.JPG
68.37,22.57,108.71,e_052.JPG
68.45,22.54,108.75,e_053.JPG
68.37,22.6,108.76,e_054.JPG
68.39,22.58,108.79,e_055.JPG
68.41,22.58,108.73,e_056.JPG
68.42,22.53,108.74,e_057.JPG
68.4,22.59,108.78,e_058.JPG
68.41,22.59,108.77,e_059.JPG
68.4,22.58,108.78,e_060.JPG
68.39,22.58,108.76,e_061.JPG
68.39,22.57,108.78,e_062.JPG
68.35,22.58,108.78,e_063.JPG
68.39,22.56,108.8,e_064.JPG
68.39,22.57,108.82,e_065.JPG
68.37,22.56,108.82,e_066.JPG
68.37,22.55,108.79,e_067.JPG
68.36,22.56,108.81,e_068.JPG
68.37,22.56,108.82,e_069.JPG
68.43,22.57,108.85,e_070.JPG
42.14,15.09,74.74,f_001.JPG
42.11,15.07,74.74,f_002.JPG
42.11,15.09,74.75,f_003.JPG
